Correo,Nombre,Apellido,Telefono,Estado,Municipio,RazonSocial,Cargo,OtroCargo,NoEmpleados,SolucionInteres,ServicioInteres,Mensaje,AvisoPrivacidad,Newsletter,CreatedAt,UpdatedAt,Tipo,Region,CorreoComercial,CorreoMkt,utm_source,utm_medium,utm_campaign,utm_content
s.canseco@farmacianbio.mx,Sergio,Canseco,5565388253,Ciudad de México,Coyoacán,ADMINISTRACION ENVIALO,Director,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Hola me gustaría cotizar este plan para mi empresa y la adquisición de algunos equipos.,True,True,4/6/2026 3:30:44 PM,4/6/2026 3:30:44 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
luis.puc@agfinanciera.com,JOSE LUIS,PUC CHAN,9993931298,Yucatán,Mérida,MARIA GABRIELA DZIB HUCHIN,CEO/COO,,5 a 25,Planes Empresariales,Plan Telcel Empresa,"Hola, me gustaría cotizar equipos y planes empresariales",True,True,4/6/2026 3:54:00 PM,4/6/2026 3:54:00 PM,PTE,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
administracion@comedoresvittoria.com,Elizabeth,Tapia,7223682570,Estado de México,Toluca,Logística y comercialización VITTORIA,Asistente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Deseo cotizar planes para los teléfonos de los empleados y facturar este pago,True,False,4/6/2026 4:03:06 PM,4/6/2026 4:03:06 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
denisse@shenming.mx,Denisse,Guzman,5516799557,Ciudad de México,Cuauhtémoc,SMI120201D78,Gerente,,5 a 25,Comunicación Empresarial,Push to Talk,"Buena tarde. 

Tengo problemas con mi servicio, nunca recibo las facturas en tiempo, tratamos de pagar siempre en tiempo. Y no me puedo quedar sin servicio, alguien me puede ayudar? 

Gracias 
",True,True,4/6/2026 4:15:49 PM,4/6/2026 4:15:49 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
diegoazpec@gmail.com,Diego,Azpe,2291273553,Veracruz de Ignacio de la Llave,Boca del Río,DIEGO AZPE CARMONA,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Quisiera más información sobre el plan empresa 5,True,False,4/6/2026 4:28:09 PM,4/6/2026 4:28:09 PM,PTE,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
proyectos@serviciosga.com.mx,PEDRO,GRIMALDO GOMEZ,5546683527,Ciudad de México,Gustavo A. Madero,SERVICIOS ELECTROMECANICOS G&A DE CV,Dueño/Propietario,,5 a 25,Planes Empresariales,Plan Telcel Empresa,"Buenas tardes, estoy interesado en la contratación de líneas para la empresa, es posible me puedan asesorar con el procedimiento a seguir.",True,True,4/6/2026 5:52:45 PM,4/6/2026 5:52:45 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ivanmomo55@gmail.com,Ivan,Contreras,3481198088,Jalisco,Guadalajara,Seguridad privada holofernes,Asistente,,25 a 50,Gestión Vehicular Telcel,Video a bordo,Me interesan varios equipos,True,False,4/6/2026 6:48:50 PM,4/6/2026 6:48:50 PM,GVT,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
rolando.enriquez@gallbo.com,Rolando Emmanuel,Enriquez Madrigal,6672309685,Sinaloa,Culiacán,Gallbo SC,Otro,Coordinador,50 a 100,Planes Empresariales,Plan Telcel Empresa,Busco asesoria y poder cotizar la contratación de planes empresariales para la migracion de lineas prepago existentes (40 aprox).,True,True,4/6/2026 7:04:03 PM,4/6/2026 7:04:03 PM,PTE,R2,adrian.huerta@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
miguel@importmedics.com,Juan miguel,Nava,6645865812,Baja California,Tijuana,Importmedics,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Ultra Empresa,Estoy interesado en el plan ultra,True,False,4/7/2026 12:05:49 AM,4/7/2026 12:05:49 AM,TEU,R1,ignacio.sanchez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
oscar.luna@mdm-mx.com,OSCAR,LUNA HERNANDEZ,9512387649,Estado de México,Naucalpan de Juárez,MDM CENTRO DE SERVICIOS EMPRESARIALES INTEGRALES DE NEGOCIOS,Gerente,,5 a 25,Mobile Marketing,Mensajería Masiva,"Envío masivo de mensajes de texto SMS mediante API, necesito garantizar la recepción y entrega del mensaje lo más raído posible ya que se trata de un código de acceso y tiene tiempo de vigencia.",True,False,4/7/2026 8:59:12 AM,4/7/2026 8:59:12 AM,MOM,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
jbarragan@cosechadorahasspro.com,JOSE ALBERTO,BARRAGAN ALCALA,4521304048,Michoacán de Ocampo,Uruapan,BAAA940605C20,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Cambiar 4 líneas al empresarial. Empresa de reciente creación se incrementarían líneas,True,True,4/7/2026 9:23:38 AM,4/7/2026 9:23:38 AM,PTE,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
nestormova@n3henergy.com,Nestor Arturo,Moreno Valdez,6621230940,Querétaro,Querétaro,NHE260115T56,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Contratación de linea para la empresa,True,True,4/7/2026 9:51:09 AM,4/7/2026 9:51:09 AM,PTE,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
cfdi_compraselchapulin@hotmail.com,SERVICIO,EL CHAPULIN,5528881207,Estado de México,Ecatepec de Morelos,SERVICIO Y SUMINISTRO DE ALIMENTOS EL CHAPULIN,Gerente,,25 a 50,Comunicación Empresarial,SekurMessenger,"NO TENGO LINEA, LLEVO 2 DIAS SIN LINEA",True,False,4/7/2026 10:11:54 AM,4/7/2026 10:11:54 AM,COE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ceini@biozevi.com,ceini,davila,5513262907,Ciudad de México,Tláhuac,BIOZEVI,Gerente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,me interesa costo para 5 equipos,True,False,4/7/2026 10:15:03 AM,4/7/2026 10:15:03 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
soporte@hatgamx.com,Angel Javier,Flores,4641395767,Guanajuato,Salamanca,HARGA Soluciones de Ingeniería en Tecnología S.A. de C.V.,Otro,soporte de sitio,25 a 50,Business Intelligence,GEODATA,"hola buen dia
queria ver si me podrian a apoyar a ver si aun sigue activa una linea que tengo como internet en casa pero nose en donde este, solo quiero encontrarlo
",True,True,4/7/2026 10:24:46 AM,4/7/2026 10:24:46 AM,BUI,R6,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
pchn73@gmail.com,GRECIA,CHAVEZ,3316002917,Jalisco,Guadalajara,SANDSTONE GLOBAL,Gerente,,1 a 5,Conectividad Telcel,eSIM,"Hola me cortaron mi línea que esta en el contrato de la empresa y no tengo forma de hacer una llamada para que me reconecten la línea, acabo de hacer mi pago y no tengo acceso a nada, necesito apoyo urgente con reconexión por favor",True,False,4/7/2026 10:28:30 AM,4/7/2026 10:28:30 AM,COT,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
karla@verqor.com,Karla Andrea,López,5567093413,Ciudad de México,Álvaro Obregón,Verqor Capital,Gerente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Busco plan para 5 personas,True,True,4/7/2026 10:38:44 AM,4/7/2026 10:38:44 AM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
abarrera@cmc.org.mx,ALEJANDRO,BARRERA,6644093571,Baja California,Tijuana,CMC CONSULTORIA EN GERENCIA DE CONSTRUCCION,Gerente,,5 a 25,Planes Empresariales,Plan Telcel Empresa,ME INTERESA CONTRATACION DE PLAN TELCEL,True,False,4/7/2026 11:03:08 AM,4/7/2026 11:03:08 AM,PTE,R1,ignacio.sanchez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
vmendoza@corporacioncelaya.com.mx,VICTOR SAUL,MENDOZA MENA,4612398201,Guanajuato,Celaya,PUBLICIDAD EN MEDIOS DEL BAJIO,Jefe,,100 a 500,Planes Empresariales,Plan Telcel Empresa,"Nos interesa contratar un Plan Telcel Empresa 5, pero con equipo incluido",True,False,4/7/2026 11:36:20 AM,4/7/2026 11:36:20 AM,PTE,R6,jorge.galvan@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
angelcmoya066@gmail.com,Angel,Moya Castillo,2464947321,Quintana Roo,Puerto Morelos,M,Jefe,,1 a 5,Seguridad,Control de Dispositivos MDM,Buen día busco cotizar,True,True,4/7/2026 11:42:32 AM,4/7/2026 11:42:32 AM,COT,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
mario.moreno@toseieng.mx,Mario Gerardo,Moreno Guerrero,4775946388,Guanajuato,León,"TOSEI MEXICO, S.A. DE C.V.",Gerente,,5 a 25,Comunicación Empresarial,Control de Ventas,"Hola, actualmente cuento con 10 líneas de telefonía móvil contratadas de manera individual, todas ellas correspondientes a la región 6 (Guanajuato), por lo que es mi deseo hacer un contrato para consolidar esas líneas en una sola Cuenta Padre, apreciaría me puedan orientar para dicho trámite.
Gracias.",True,False,4/7/2026 11:55:42 AM,4/7/2026 11:55:42 AM,COT,R6,luialdve@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
daniel.becerra@colchonesunik.com,DANIEL ALEJANDRO,BECERRA RUIZ,3316098245,Jalisco,San Pedro Tlaquepaque,ESTACIONES DEL DESCANSO UK,Director,,1 a 5,Planes Empresariales,Plan Telcel Empresa,QUIERO PEDIR INFORMACION GENERAL,True,False,4/7/2026 12:03:43 PM,4/7/2026 12:03:43 PM,PTE,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
gabriel.bojorquez@sonora.gob.mx,GABRIEL HUMBERTO,BOJORQUEZ MARTINEZ,6623403626,Sonora,Hermosillo,GES790913CT0,Director,,100 a 500,Mobile Marketing,Mensajería Masiva,"Muy buenos dias, los contacto desde la Secretaria de Gobierno del Estado de Sonora, requerimos conocer sobre el servicio de mensajeria masiva. espero su contacto por favor.",True,True,4/7/2026 12:15:12 PM,4/7/2026 12:15:12 PM,MOM,R2,adrian.huerta@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ecr@awa.mx,Elizabeth,Ramirez,5529396935,Ciudad de México,Miguel Hidalgo, AWA HOLDING SA DE CV,Contador,,50 a 100,Business Intelligence,Autenticación Móvil,EL SERVICIO DE NUESTRA LINEA ESTA SUSPENDIDO,True,False,4/7/2026 12:15:39 PM,4/7/2026 12:15:39 PM,BUI,R9,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
sistemas@gruposilveyra.mx,JOEL,NAVARRO,6271144465,Chihuahua,Hidalgo del Parral,SERVICIOS ECOLOGICOS,Asistente,,100 a 500,Gestión Vehicular Telcel,Hábitos de Conducción,Me interesa el servicio de GPS para vehiculos,True,False,4/7/2026 12:21:00 PM,4/7/2026 12:21:00 PM,COT,R3,marvilce@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
alozano@4hc.mx,ANTONIO,LOZANO,5550814300,Ciudad de México,Álvaro Obregón,UNIQ BRANCH OFFICE,Director,,5 a 25,Conectividad Telcel,Conectividad Avanzada M2M,"HOY DIA TENEMOS UN PLAN CON 11 LINEAS TELEFONICAS CON LA EMPRESA   ""4HC CORPORATIVO"",  PERO NECESITO CAMBIAR   LA  FACTURACION  A LA ENTIDAD UNIQ BRANCH OFFICE MEXICO.

QUE NECESITAMOS HACER PARA HACER  EL CAMBIO DE FACTURACION Y/O CONTRATO",True,True,4/7/2026 12:29:48 PM,4/7/2026 12:29:48 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
comercializadoragoldenous@gmail.com,Fernando,Adan,8180200249,Estado de México,Tecámac,Comercializadora Goldenous,Dueño/Propietario,,1 a 5,Conectividad Telcel,Redes Privadas de Datos,Ya me cobraron 3 veces la linea y me la siguen bloqueando,True,False,4/7/2026 12:40:25 PM,4/7/2026 12:40:25 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ad.garcia.ida@gmail.com,adriana,garcia,7228413274,Estado de México,Toluca,INDUSTRIAS IDA,Asistente,,1 a 5,Conectividad Telcel,Internet Gestionado,"HOLA, ME INTERESA CONTRATAR",True,True,4/7/2026 12:47:11 PM,4/7/2026 12:47:11 PM,COV,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
aleutglz@gmail.com,Karla Alejandra,Utrilla González,9616680455,Chiapas,Tuxtla Gutiérrez,ADACH,Asistente,,1 a 5,Gestión Vehicular Telcel,Módulo de Ruteo,"Me gustaría adquirir un plan de GPS para dos vehículos de la Asociación, que pueda revisar Kilometrajes, si puede grabar estaría muy bien, algo discreto p",True,True,4/7/2026 12:50:44 PM,4/7/2026 12:50:44 PM,GVT,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
williams.garcia@agrodemeneghi.com,alberto,garcia,2291285543,Veracruz de Ignacio de la Llave,Isla,jorge demeneghi cardenas,Gerente,,50 a 100,Seguridad,Control Móvil Empresarial,"solicito informacion del servicio de rastreo vehicular ,planes y precios",True,False,4/7/2026 12:58:43 PM,4/7/2026 12:58:43 PM,COT,R7,mauricio.apam@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
salvador.rojas@grinta.mx,Salvador,Rojas,2224647576,Puebla,Puebla,PARTICULARES INMOBILIARIOS,Especialista,,25 a 50,Conectividad Telcel,eSIM,"Me comunico por parte de PISA Inmobiliaria. Estamos en un proceso de actualización de nuestras herramientas tecnológicas e integración con nuestro CRM, por lo que requiero una cotización formal para la apertura de 13 líneas telefónicas corporativas nuevas.
Para que la cotización sea exacta, detallo nuestros requerimientos técnicos y operativos:
•	Formato de entrega: Requerimos estrictamente que las 13 líneas sean entregadas en formato eSIM (Código QR), no en formato físico (plástico), ya que operarán como líneas secundarias en los equipos actuales de nuestros asesores.
•	Tipo de línea: Deben ser líneas móviles tradicionales reales. Estarán destinadas principalmente para registrar cuentas de la aplicación de WhatsApp Business, por lo que no podemos usar números virtuales ni soluciones VoIP (ya que las políticas de Meta bloquean dichas numeraciones).
•	Tipo de plan: Requerimos el plan corporativo de entrada o más básico disponible que incluya llamadas y una bolsa de datos suficiente ",True,False,4/7/2026 1:17:21 PM,4/7/2026 1:17:21 PM,COV,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
finanzas@bluyere.com,David,Baez,9984639598,Quintana Roo,Benito Juárez,Grupo Bluyere,Director,,5 a 25,Planes Empresariales,Plan Telcel Empresa,Donde puede hacer en Cancún contratación a Líneas Empresariales,True,True,4/7/2026 1:22:16 PM,4/7/2026 1:22:16 PM,PTE,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
jose.pech@sregi.mx,JOSE JUAN,PECH TORRES,2227092504,Puebla,Puebla,JOSE JUAN PECH TORRES,Dueño/Propietario,,5 a 25,Planes Empresariales,Plan Telcel Empresa,INTERÉS EN UN PAQUETE DE 6 LINEAS,True,False,4/7/2026 2:09:07 PM,4/7/2026 2:09:07 PM,PTE,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
maorsaucedo@gmail.com,Marcos,Ortiz,5512985133,Ciudad de México,Coyoacán,PSI Soluciones Integrales,Dueño/Propietario,,5 a 25,Planes Empresariales,Plan Telcel Empresa,"Necesito asesoría de todos los productos para mi empresa, celulares, conectividad, gps etc.",True,True,4/7/2026 2:14:01 PM,4/7/2026 2:14:01 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
miguel@importmedics.com.mx,Juan Miguel,Nava,6645865812,Baja California,Tijuana,Importmedics Sa de cv,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Ultra Empresa,Me interesa la información favor de llamarme,True,False,4/7/2026 2:16:19 PM,4/7/2026 2:16:19 PM,TEU,R1,ignacio.sanchez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
system-latam@his-world.com,Nicolas,Hernandez Martinez,9983003048,Quintana Roo,Benito Juárez,H.I.S.  GIRAS INTERNACIONALES MEXICO SA DE CV,Gerente,,50 a 100,Conectividad Telcel,eSIM,"Hola buen dia,
Soy el gerente de TI de la agencia de Viajes japonesa HIS GIRAS INTERNACIONALES MEXICO, Actualemente tenemos un contrato de 22 lineas activas en AT&T y buscamos movernos a TELCEL.",True,False,4/7/2026 2:31:00 PM,4/7/2026 2:31:00 PM,COT,R8,julio.delarosa@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ernesto.marcelo@hitechstdio.com,Ernesto,Marcelo,5530090210,Ciudad de México,Cuauhtémoc,Ith250319ii4,Gerente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Información para contratar línea,True,True,4/7/2026 3:11:44 PM,4/7/2026 3:11:44 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
hlozano@rotanplas.com,HUMBERTO,LOZANO,5637619628,Estado de México,Cuautitlán Izcalli,ROTAN'PLAS,Gerente,,5 a 25,Planes Empresariales,Plan Telcel Empresa,FAVOR DE ENVIAR INFORMACIÓN,True,False,4/7/2026 3:22:11 PM,4/7/2026 3:22:11 PM,PNE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
ximena.c@imagenmaldonado.com.mx,ximena,colunga,5554642364,Estado de México,Tlalnepantla de Baz,IMAGEN MALDONADO,Asistente,,5 a 25,Comunicación Empresarial,Control de Ventas,Quisiera cotizar el cambio de las líneas empresariales de otra telefonía a Telcel.,True,True,4/7/2026 3:53:39 PM,4/7/2026 3:53:39 PM,COT,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
haran.salgado@gmail.com,Haran,Salgado,3323127797,Jalisco,Guadalajara,JPH EUM,Gerente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,"Hola.

Nos interesa información sobre lineas empresariales, somos una empresa de origen Argentino que esta abriendo operaciones en México, JPH Lions, por ahora somos 2 personas pero estamos contemplando crecimiento este mismo año. Me gustaría saber los costos y requisitos de contratación.",True,False,4/7/2026 4:10:33 PM,4/7/2026 4:10:33 PM,PTE,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
recepcion.gdl@gdlorthopedic.com.mx,Katiha,Hernandez,3316031046,Jalisco,Guadalajara,GDL ORTHOPEDIC S.A DE C.V,Asistente,,5 a 25,Business Intelligence,Autenticación Móvil,QUIERO VER LA OPCION DE DOMICILIAR LOS PAGOS A UNA CUENTA,True,False,4/7/2026 4:28:35 PM,4/7/2026 4:28:35 PM,BUI,R5,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
luribe@nugasys.com,Leyla,Zuñiga,8123535334,Nuevo León,San Pedro Garza García,NUGA SYS SA  DE CV,Otro,COMPRADOR,50 a 100,Conectividad Telcel,eSIM,"Buenas tardes
Me podrán ayudar requiero planes de datos para unos equipos que tenemos en Cd Juarez Chih, algun ejecutivo que pueda contactarme por correo para ver los planes que ofrecen.gracias",True,False,4/7/2026 5:24:08 PM,4/7/2026 5:24:08 PM,COT,R4,marsanva@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
jdiaz@gcx.com.mx,JAIME,PEREZ,2281930490,Veracruz de Ignacio de la Llave,Xalapa,gcx,Gerente,,25 a 50,Gestión de Fuerza en Campo,Localización Empresarial,Deseo información sobre este servicio,True,False,4/7/2026 5:29:28 PM,4/7/2026 5:29:28 PM,GFC,R7,juan.galicia@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
cristianv@dafna.com.mx,Cristian,Velazquez,5555765244,Estado de México,Naucalpan de Juárez,Grupo Dafna S.A de C.V,Gerente,,50 a 100,Planes Empresariales,Plan Telcel Empresa,"buenas tardes necesito un dispositivo(celular)para utilizarlo en servicos de la empresa ,tienen ese servicio
favor de enviarme informacion
Gracias",True,False,4/7/2026 5:32:39 PM,4/7/2026 5:32:39 PM,PTE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
achavanne@coemba.com,Ana,Chavanne,4696859587,Ciudad de México,Miguel Hidalgo,RADAR PROCESS MEXICO SA de CV,Otro,,1 a 5,Planes Empresariales,Plan Telcel Empresa,"Estimados,
Buen día.

Mi nombre es Ana Chavanne y me pongo en contacto para solicitar información sobre las opciones disponibles de planes Telcel Empresa para dar de alta una línea móvil corporativa.
Se trata de una empresa de reciente creación, con un solo empleado, quien sería el usuario de la línea. Esta compañía pertenece a un grupo de empresas español del cual soy Finance Manager. El objetivo es contar con una solución adecuada a un uso corporativo básico, con posibilidad de escalar en el futuro conforme crezca la operación.
Agradecería su apoyo con la siguiente información:

Planes disponibles para empresas pequeñas o de nueva constitución (minutos, datos, SMS y beneficios incluidos).
Tarifas mensuales y condiciones comerciales.
Modalidades de contratación (plazo forzoso, sin plazo, prepago/pospago).
Formas de pago aceptadas y requisitos de facturación.
Documentación requerida para la apertura de la cuenta empresarial y/o alta de la línea (considerando que la empresa e",True,False,4/8/2026 3:29:57 AM,4/8/2026 3:29:57 AM,PNE,R9,alma.laura@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
lizeth@conexionesclimaticas.org,Lizeth,Escobedo,3334037631,Jalisco,Zapopan,Conexiones Climaticas,Asistente,,1 a 5,Planes Empresariales,Plan Telcel Empresa,Quiero recibir informacion de como funciona la modalidad para empresas,True,False,4/8/2026 8:39:30 AM,4/8/2026 8:39:30 AM,PTE,R5,alejandra.munoz@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
edgar.ruesga@gmail.com,Edgar,Ruesga,9982520530,Quintana Roo,Benito Juárez,Adival Valuadores,Dueño/Propietario,,1 a 5,Business Intelligence,Autenticación Móvil,Me llegan mensajes a mis celulares de la empresa para hacer la vinculación pero son contratos de empresa ahi que aplica?,True,False,4/8/2026 9:24:33 AM,4/8/2026 9:24:33 AM,BUI,R8,antonio.porras@telcelmkt.com,gisela.sosa@demo.reseller.telcel.com,,,,
contacto@expancoremexico.com,Luis Alfonso,Montero Martinez,5551937246,Quintana Roo,Benito Juárez,EME260327AD1,Dueño/Propietario,,1 a 5,Planes Empresariales,Plan Telcel Empresa,VOLVER A PLAN EMPRESARIAL EL NUMERO 9987593373 CON LA RAZON SOCIAL EXPANCORE DE MEXICO SAS,True,True,4/8/2026 9:33:31 AM,4/8/2026 9:36:22 AM,PTE,R8,maria.rodriguez@telcel.com,gisela.sosa@demo.reseller.telcel.com,,,,
